"","date","sales","unemployment","temperature","facebook_newsfeed_spend","facebook_newsfeed_impressions","youtube_brand_spend","youtube_brand_impressions","search_spend","search_clicks","youtube_performance_spend","youtube_performance_impressions","newspaper_spend","newspaper_readership","tv_spend","tv_gross_rating_points"
"832",2021-10-09,1137893.17445354,4.6,54.4211282932264,11206.2646652146,8197587,27114.8746426437,14063257,22626.2727361211,9289,0,0,0,0,0,0
"833",2021-10-10,1166286.74405334,4.6,74.0039149904426,10500.4388971435,9436367,23807.0688191214,10741698,23047.3273971964,10499,0,0,0,0,0,0
"834",2021-10-11,1147812.12129086,4.6,53.5461785067293,11170.7268808946,9305753,22784.8727845241,10235364,20509.6572615115,9420,0,0,0,0,0,0
"835",2021-10-12,1138317.8966174,4.6,60.4143427673725,10876.820153355,9784380,25728.703114465,12171219,25212.7427377391,11518,0,0,0,0,0,0
"836",2021-10-13,1162359.66810561,4.6,73.7833259234527,10473.8468124965,10477147,23028.3281802214,9518291,20364.5512867686,9170,0,0,0,0,0,0
"837",2021-10-14,1154830.95189347,4.6,62.2664168720348,10556.4284713457,9703071,26428.283500086,11470073,25698.4734533588,11801,0,0,0,0,0,0
"838",2021-10-15,1152938.10677847,4.6,46.1610335978931,10548.6353512377,9013308,23435.9839727276,11829806,22169.5345969365,9458,0,0,0,0,0,0
"839",2021-10-16,1142848.42091122,4.6,71.9516567746379,10345.5972443858,7961095,23911.2027896648,10499567,22601.9860159369,9850,0,0,0,0,0,0
"840",2021-10-17,1169416.21960312,4.6,65.6350570984532,11798.0199364089,9616512,27599.5867676921,12716045,27733.9266371717,12292,0,0,0,0,0,0
"841",2021-10-18,1166995.62066705,4.6,45.6351562874203,11271.8138313882,9736710,24763.8258940969,10638543,23073.7371748736,10357,31341.3283255497,7562378,12054.1050582788,949682,17277.3184502844,1098726
"842",2021-10-19,1155812.89741733,4.6,53.0768425516189,10422.8134487034,8035623,24487.069125589,11953157,21473.2910357398,9450,24993.2369495621,6103980,11784.9209904452,947358,21435.1513463192,1517172
"843",2021-10-20,1168147.00665513,4.6,55.8789922365758,11398.9899988922,11840456,23380.3055249614,11178840,22342.5379319731,9471,27359.3210982707,6591291,11903.5800462826,1073437,19535.0690169263,1334578
"844",2021-10-21,1175915.64674113,4.6,61.0697643695537,11276.2898111829,11397525,24213.8908488969,12592725,25277.766768477,11428,29900.5054276827,7401554,11675.576347829,1089063,16979.5297223938,1081598
"845",2021-10-22,1188721.27382,4.6,64.0339161610213,10649.8312480127,10729466,24760.8171403963,13943550,18617.6788969104,8658,34747.6796339188,8502344,12012.8800023493,764975,21340.9627607332,1276445
"846",2021-10-23,1175528.58905665,4.6,64.7054266699194,10750.3981020346,9528140,27519.4298395126,12164695,19925.1037398903,9365,26754.6176695372,6509013,12004.8845547303,882518,19133.6150362727,1372593
"847",2021-10-24,1159448.60786816,4.6,44.3825072539266,10816.2886658741,9167159,26113.5819301935,11453209,21139.2903545673,9233,33080.5290333941,8101687,12099.3364129005,1172430,19139.8198814779,1188466
"848",2021-10-25,1180164.58926852,4.6,47.2079370663432,11598.8071440424,9079010,27525.0417635278,13033926,23242.063129384,10560,30714.0692904634,7568124,12068.4055439373,1064613,17850.6887745122,923304
"849",2021-10-26,1164496.7117066,4.6,43.9443532930087,11102.3415099265,10172521,24839.991160975,11189342,24875.3329409977,11519,19723.1068863888,4691620,11804.7510249914,1120013,22693.162736587,1428818
"850",2021-10-27,1157803.14721436,4.6,50.2096555186835,10735.0085325995,9674837,24183.0683440044,11735675,25929.0225806729,11322,22175.0219083995,5454830,11901.8538933141,1025125,19118.7953188834,1119307
"851",2021-10-28,1174269.45237773,4.6,69.7210041647447,11616.2569378372,9890005,23718.1370199738,12383082,25350.775114846,11696,25776.4226208893,6275624,12047.796450419,838345,19344.5280181129,869411
"852",2021-10-29,1149055.44586885,4.6,45.0255091776493,11700.7067362382,9516935,24689.8525367852,11441454,24131.2088198249,10618,22719.0510149097,5530374,12475.3408647892,1038718,17682.6784278967,1137865
"853",2021-10-30,1160966.95536459,4.6,52.261693928307,10775.4104486925,10124401,25940.2787380795,12027685,24760.388077672,10891,28287.1872528663,6937493,11678.5442615689,1250722,19064.6077667446,1141391
"854",2021-10-31,1162816.8584441,4.6,51.6074943896925,10747.6303462779,9398024,26418.186972521,13110797,22047.0064524682,9186,26535.2080610965,6423806,12045.0966022934,1208659,19958.4973601871,1139743
"855",2021-11-01,1184348.04017381,4.2,52.162684172817,10480.5203103776,10286746,23680.3730115306,12147391,22813.0601146012,10649,0,0,11662.5928371971,878220,18785.2431219364,1081651
"856",2021-11-02,1154063.84560799,4.2,67.2479724035048,10987.3648674835,9559683,26577.8947448053,12919504,23957.3671638196,10238,0,0,12159.462483918,927780,17207.7784058861,1440009
"857",2021-11-03,1161817.36313052,4.2,63.8714288854355,10774.4559193588,8221894,29517.0642077016,16238543,22854.5770657518,10081,0,0,11769.2311882219,810837,24426.6161862369,1565042
"858",2021-11-04,1165142.78857402,4.2,70.8855071915176,10892.1851460949,9667927,27406.5258030391,13392127,23948.2100592892,10674,0,0,12213.7382277429,980904,21833.5028604306,1604119
"859",2021-11-05,1185787.13212937,4.2,60.7923325703404,10806.6301102094,10619859,27808.7348045665,13781567,21842.8816632317,9867,0,0,11633.2926544035,1155024,17353.261825461,1168953
"860",2021-11-06,1163135.60889424,4.2,81.2813867696452,11416.3530073721,9003058,23689.9844891721,10413551,23656.3265233255,11035,0,0,11739.3952108143,1040553,19389.7392843778,1188709
"861",2021-11-07,1155766.04101489,4.2,63.1157438386311,11764.8233218966,10919802,23033.8779915894,11032517,21531.0588555983,9564,0,0,11891.180855064,850821,20455.5895421578,1249054
"862",2021-11-08,1191036.60113874,4.2,70.894834811346,11770.1396616332,12017415,29121.687379473,14109203,24120.569498605,11220,0,0,12224.8916463172,888809,23889.0558130577,1323557
"863",2021-11-09,1202500.45758701,4.2,59.4168770030506,11304.986199732,10363733,25523.3189336738,13317535,24642.0162372796,11402,0,0,12274.4107627809,1487340,15917.0175398241,1435818
"864",2021-11-10,1153965.16810886,4.2,77.2254837068411,10650.7104159137,8967228,21557.0524618424,10249048,23025.5917648994,11083,0,0,11671.0933766523,1052329,20349.5483611873,1335777
"865",2021-11-11,1172811.91586147,4.2,64.2179944113675,10988.3708873633,11256291,26455.9949939928,12193054,21712.0790592918,9162,0,0,11521.5049814759,939168,20298.0250377596,1092576
"866",2021-11-12,1158711.01002433,4.2,74.7515830400018,10781.2478709504,9070682,27535.9435212659,12050764,19261.6558402343,7867,0,0,12151.0953790866,748673,23145.1033355654,1437173
"867",2021-11-13,1187326.39049026,4.2,83.0423897993427,10729.2288115917,10948868,26459.1207075494,12263916,21325.1573015515,9758,0,0,11794.7902812248,1003372,19137.2188674567,1178651
"868",2021-11-14,1173422.49272023,4.2,69.9177352337164,10849.9455038831,8656354,26446.1934652439,12760235,23630.6169376466,9692,0,0,11953.6900192032,844275,17983.8426127464,1064055
"869",2021-11-15,1179761.46377003,4.2,80.9239898580703,11703.1081490879,10909914,27855.7822444852,13159389,20955.4285810362,9162,28059.2047147468,6789243,0,0,19896.5249381897,1032298
"870",2021-11-16,1175568.53833405,4.2,83.4940349453049,11080.8526459256,9394912,28502.5699919432,14508240,22773.8529103798,9795,24958.8874792965,5859858,0,0,18519.7937792331,1209868
"871",2021-11-17,1181475.00497358,4.2,69.3159918961055,11752.5507602368,12743587,23728.2062467369,10409693,19683.0991391315,7958,18504.7453391794,4523310,0,0,18210.426658766,1024733
"872",2021-11-18,1199579.75621613,4.2,80.9825687520676,11040.0103094186,9590352,27593.5166851093,14796516,23491.8145048073,10319,22098.3088623204,5184063,0,0,21098.7901027933,1407890
"873",2021-11-19,1156682.16850965,4.2,89.6034670611781,10958.5181814064,9682482,23417.0203214129,10774974,23840.909305877,10629,29381.9974688879,6915444,0,0,19667.9484567658,1153580
"874",2021-11-20,1158326.15372271,4.2,76.9681725752918,10241.6347660377,8866985,28046.3783155305,13272492,24563.2025324418,10798,30153.2322971194,7374313,0,0,21359.258868723,1177881
"875",2021-11-21,1167027.57282606,4.2,87.1499770249926,11060.9967036545,9945372,25573.9212014044,12056257,23791.158995282,10238,32069.0625143847,7910095,0,0,20186.0566234575,1514341
"876",2021-11-22,1173288.42891513,4.2,66.329992869646,10939.2545843656,8992064,23772.6747434821,12278000,24136.5883246465,10628,31809.4865630769,7430169,0,0,24042.2504215261,1584809
"877",2021-11-23,1188914.91968827,4.2,66.2692298575861,10569.8774367833,10570928,27776.3367686757,13725888,25214.460770964,11420,31005.2076896675,7610778,0,0,20716.7479468175,1310757
"878",2021-11-24,1163699.93654919,4.2,72.5756378689529,11208.2847059727,11463931,25627.4034722542,12323383,24596.8773294454,11207,22048.1442223532,5331662,0,0,19680.3934068,1155340
"879",2021-11-25,1201364.04200864,4.2,71.0249907759189,12025.5015953351,11882662,30465.7586132415,13684131,22303.2728140022,10208,30904.5978651533,7596876,0,0,20219.5796651151,1038465
"880",2021-11-26,1191186.29589109,4.2,79.0337551595529,10459.3285039465,8508976,25796.944899488,12498884,24189.706924853,10943,21949.7886252082,5236088,0,0,21631.5250594396,1490828
"881",2021-11-27,1172886.58131056,4.2,56.0621840765705,10835.2907570278,10290975,26834.926117114,12243339,23081.8307441245,9980,19117.2072564811,4663277,0,0,19933.2325590653,1166737
"882",2021-11-28,1183610.04395833,4.2,75.9314417924755,10725.1592371166,10768415,22222.3016557744,10125267,25947.869008377,11530,24246.404658518,5701461,0,0,19552.5750631229,1412047
"883",2021-11-29,1166959.14627407,4.2,77.0007964522293,10854.7789643349,10461286,24580.9417942615,12150463,25105.0366205599,11316,0,0,12321.7841325117,915696,20270.7203955913,1407919
"884",2021-11-30,1181169.78541782,4.2,61.3520322400391,10774.6730352071,10784606,22485.5525725977,12570105,21390.3018623531,9447,0,0,11981.2551490385,1183059,17646.586562557,1445883
"885",2021-12-01,1161025.48736481,3.9,71.2712310532167,10561.4909233756,8451547,25476.0284907716,11340102,21185.9614276638,9352,0,0,11677.9706879572,769881,20603.497884984,1161699
"886",2021-12-02,1161057.68903325,3.9,57.1849884398923,11263.4610002554,13022612,21680.9574822456,9652002,24349.2759817378,9769,0,0,11972.6416407554,1037358,19985.3546795339,989998
"887",2021-12-03,1166295.86346568,3.9,57.6286957836348,10785.9774548104,9402204,26279.6150090362,12385819,22772.9460627466,10205,0,0,12208.1318902552,901720,22755.2103276765,1468559
"888",2021-12-04,1174066.44667631,3.9,67.3277860152206,11223.0042790345,10157090,24318.2642248584,11441405,19170.003602566,8440,0,0,12025.5194408009,1052517,18282.8455528881,1494439
"889",2021-12-05,1175383.57769649,3.9,58.6223983246709,10975.9446574486,10320103,23934.5822907407,11970311,20959.3484761351,9004,0,0,11897.285579701,1157075,18264.8753220504,1050396
"890",2021-12-06,1170752.88682063,3.9,69.6674207212172,10729.3104982954,8791603,22577.6979159509,11147221,19613.0844613573,8790,0,0,11645.7631204971,1234339,18395.9245350853,862906
"891",2021-12-07,1164852.79571944,3.9,59.8509821365304,11036.9918926807,9527448,20233.7471771654,8704156,24177.2198243809,10618,0,0,11903.5858957879,894474,19699.644937587,1309965
"892",2021-12-08,1179041.13713822,3.9,59.4416517578998,11417.6051576438,9605372,26734.9616029512,13212397,20995.0285400995,9579,0,0,11891.3302165898,1024792,18117.2143590734,1125174
"893",2021-12-09,1165863.73535103,3.9,67.0879993027312,10341.602533594,9562125,24891.7818693539,11397193,25183.9741608546,11975,0,0,11709.9484629774,928707,20457.3898221,1564031
"894",2021-12-10,1180509.34035698,3.9,53.4147631504111,11813.693141313,11521837,25219.2810527779,11561587,20237.3090213891,8520,0,0,12110.1181185021,1132291,21397.1120949096,1402771
"895",2021-12-11,1150507.79567702,3.9,47.08552964102,10309.0032805175,10843680,23122.2331392117,10292444,21225.580996096,9487,0,0,11934.7596491687,1039937,20867.6143624716,1325615
"896",2021-12-12,1173274.02042765,3.9,47.4529281669358,10833.1871899101,9642029,25097.7322909986,11230233,20543.0208909216,9376,0,0,12166.3109253612,903520,23402.464673809,1542383
"897",2021-12-13,1176368.38992582,3.9,66.0073906684316,11051.2157402619,9057195,26722.7509036091,12563048,25480.1751895041,11639,22709.6960593638,5617278,12128.6720719055,1122402,17466.1346832141,1233313
"898",2021-12-14,1172953.81593759,3.9,51.4717458763321,11007.9255818861,10871244,23866.0019836796,11408196,22814.9276968062,12018,22392.8040043362,5470744,12331.8615390376,1118153,22255.4485457601,1237741
"899",2021-12-15,1172694.74207502,3.9,63.8743687966793,10310.501729868,8997240,26648.9242963855,12330466,23395.9121874655,9647,21581.7520033236,5159564,12041.1525692258,1130309,20492.7578588584,965309
"900",2021-12-16,1155755.84683575,3.9,44.4026130667031,10493.520497148,9089196,25133.7174230735,11839306,21688.2035532183,9947,26925.397894169,6455962,11910.6865009254,982014,17255.9910103796,1165510
"901",2021-12-17,1192203.42575563,3.9,49.6491439087326,10890.4914112943,9919266,26684.0742775868,12760504,21080.3020790562,9265,23035.2786193249,5413372,12092.0687864001,1138394,18653.8599122256,1269010
"902",2021-12-18,1185949.72345565,3.9,50.2674597778683,11155.3899448813,10659515,30239.0268565933,12468216,21586.4489793321,9339,22282.5991902819,5338374,11833.0803006512,812805,22040.6423129058,1975849
"903",2021-12-19,1167059.20909817,3.9,54.9988909820897,10816.162013693,8530145,27348.8804740558,11746567,23862.2141415299,10449,27732.2934222364,6557406,12145.841770591,799386,18279.8638015087,1253019
"904",2021-12-20,1199739.09657199,3.9,69.3751999287676,11446.7945650471,12507898,22377.6294832269,11679184,22163.8561132535,9808,38219.4443575461,9016892,12245.5071244874,979636,22104.4299490168,1264199
"905",2021-12-21,1171943.82484978,3.9,72.9535959904321,11288.5523356253,10624348,20304.1935514341,9478194,24032.0472235875,10342,28918.195685982,6997924,12118.8323878813,946476,23517.457729466,1948685
"906",2021-12-22,1165695.58276896,3.9,71.142421936538,10347.8442201747,8414992,21567.1119193879,9928875,18404.9855655527,8636,23237.5234324192,5508000,11908.3730365687,1298508,19298.8748601889,1007007
"907",2021-12-23,1180252.14396137,3.9,60.1962316972448,10646.6827138933,8904859,22341.21349067,10168101,24719.488167291,10204,31834.5381333291,7721058,11805.2280109633,882109,18590.9808088983,1261716
"908",2021-12-24,1140931.45978251,3.9,54.445039379665,11221.7548770621,9018925,20996.9539227349,10190705,21731.2173954994,9409,24353.6751983116,5822593,11894.2835779898,1051476,21037.7574976238,1220399
"909",2021-12-25,1166432.397235,3.9,52.5482738332513,11073.5415681119,8937859,28273.1668314261,14685505,22166.9868229115,10367,23588.0544140475,5873530,12579.267275385,1156293,19412.2691781375,1873735
"910",2021-12-26,1160329.40987827,3.9,67.7795057297439,11073.8431983003,11534558,25646.6174564415,11467079,20795.2354375421,9741,29444.2523341409,7278564,12121.916644613,798268,20216.9629428926,1107729
"911",2021-12-27,1149322.95419821,3.9,54.6199272563735,10959.1982419011,9255762,25505.5198491039,10956204,23901.8601663213,10892,0,0,0,0,15332.2903305149,933380
"912",2021-12-28,1180976.48300921,3.9,68.6218392169987,11583.5125167949,10086511,30048.7502736101,12981809,24564.9100674943,10409,0,0,0,0,20641.1448476914,1419402
"913",2021-12-29,1174171.31726386,3.9,68.2419260162061,10811.8383189073,8753750,23876.6484256614,12510441,22834.8032532025,10229,0,0,0,0,19473.206684518,1053584
"914",2021-12-30,1155881.37151591,3.9,57.4938190220534,11728.3889370834,9725534,23289.777249388,11499371,20713.7159138922,8695,0,0,0,0,20861.1552465783,1160258
"915",2021-12-31,1149959.45271174,3.9,73.8578354928349,11178.5458103509,9291102,28398.1365811911,13015259,23679.0624648764,10241,0,0,0,0,17952.7817357234,952489
"916",2022-01-01,1174935.22722802,4,80.3566124281996,11115.0954404532,11973958,23564.3411728076,12182996,21516.180181054,9682,0,0,0,0,19125.4672370114,1307335
"917",2022-01-02,1173728.01823737,4,75.8693338133274,10549.3760362179,9294636,25392.4483547173,11004387,19252.3583435307,8816,0,0,0,0,21697.54354793,1347075
"918",2022-01-03,1153915.93320915,4,60.6792050620653,10863.2984533477,11350973,23472.8228146423,10730348,23335.3107719622,10540,0,0,0,0,16105.3850400038,949933
"919",2022-01-04,1191826.86067497,4,71.6594055106371,11996.7030594232,10015219,24300.3835572772,12357876,23089.7791973496,9930,0,0,0,0,17648.5943998235,1091617
"920",2022-01-05,1165048.62941209,4,64.1104162453307,10808.1984325906,9943325,24069.9816597786,10836115,23494.7388797242,10204,0,0,0,0,20013.4344657024,1067671
"921",2022-01-06,1155598.80421877,4,62.2341469920304,10917.2407294015,9073600,23390.620636573,10167834,23161.0377539298,10377,0,0,0,0,18778.0792013418,1059030
"922",2022-01-07,1174125.52652211,4,85.3883574837259,10424.4838064236,7787657,24510.5078869349,10272489,22968.0348420467,10706,0,0,0,0,20107.3060545968,1486588
"923",2022-01-08,1156825.55874221,4,71.123218774481,10757.2094387375,9118152,24854.7162554985,11095770,21135.9080942535,9795,0,0,0,0,17837.2476671009,1033338
"924",2022-01-09,1153170.43612104,4,70.2197137293886,10459.5441659188,10355521,23139.3233402674,13016334,21199.6017745744,9582,0,0,0,0,20521.789396748,1326260
"925",2022-01-10,1169511.09006492,4,84.8705073023489,11417.7971175524,9523102,24471.1304739582,12299308,25296.4618701367,10787,23185.7726420417,5581888,12087.1158130405,807059,20347.3504717985,1630033
"926",2022-01-11,1187721.82701191,4,73.1378868765245,11512.0437553118,9381962,27546.1680287694,12953651,24687.2448694443,11421,21551.0823734867,5307692,12217.0180372122,1223596,19424.9528361833,1534058
"927",2022-01-12,1191059.30357212,4,61.3888304621913,11109.1889969204,9382007,20923.1759287847,10154938,23100.5370074347,10487,27217.740423838,6716588,12162.9702581048,894123,18295.862637337,929648
"928",2022-01-13,1181240.39956316,4,62.0067253902633,11015.8005950235,8539931,23673.8161253721,11492802,27976.8104455168,13745,22177.8153674667,5415529,12188.4983715544,1094758,20971.2370177067,1062413
"929",2022-01-14,1170330.89580819,4,80.3005194643004,10497.809117606,11248370,22595.1722201362,10738936,24167.8708655892,10716,31277.7687740794,7735196,12075.0846108922,938826,19127.199494699,974755
"930",2022-01-15,1170678.31669538,4,61.1017086258656,11726.1338667019,11044017,23320.3196898395,11402832,25589.446536404,11238,32739.5535899423,7815667,11872.9402989798,808885,18964.2213294133,1588934
"931",2022-01-16,1168817.37851101,4,60.1104849841989,10931.1718583579,12278068,24448.6786732841,12028543,28351.1916012742,12366,26777.8601001561,6529926,11980.3043753007,1060559,0,0
"932",2022-01-17,1154637.01908118,4,74.9857121996406,10716.8417563043,10081771,19515.5574622892,9917726,22836.7069788518,10208,31667.8480776505,7529407,12176.2244570374,880036,0,0
"933",2022-01-18,1181714.71335954,4,67.6469109532493,11220.2405974607,10374613,25156.6441941562,12424337,22729.1135086966,10433,37404.9024737003,9264140,12004.4467709074,1355946,0,0
"934",2022-01-19,1162412.85941729,4,67.0045422802185,11732.8168652589,9890890,23708.4256071476,11318449,21089.7672223103,10029,28355.2090216047,6875117,11451.6611485283,726112,0,0
"935",2022-01-20,1194038.64360732,4,56.0185447054437,11099.0010851072,11364619,22241.2503107632,10447489,21930.5368183995,9216,29195.8018087237,7398633,12100.9624273874,1028936,0,0
"936",2022-01-21,1163720.98841356,4,60.3323082084794,10609.9615580218,8480272,22275.2528192541,9719843,25401.5352897117,10926,28918.1371521785,6983881,12228.0774937926,1261596,0,0
"937",2022-01-22,1157805.59410017,4,73.6000768402481,10892.1578933397,9681793,23216.8078225354,10321273,20580.1923649828,8821,26593.8809053821,6309367,11573.6843316547,959488,0,0
"938",2022-01-23,1169568.62164598,4,52.7190989555754,11789.7214648144,9369588,24167.5527529136,13371238,20828.2753978714,10330,21439.1229034302,5235616,11999.5366548583,961528,0,0
"939",2022-01-24,1145934.94556367,4,56.7444347423695,10251.3483113004,9230324,26554.8266228615,12690251,24361.449050833,11948,0,0,12505.5543984371,923937,0,0
"940",2022-01-25,1182303.69481292,4,51.6851917617341,11088.7701833203,9961417,26184.5176568805,14815805,25128.3929949693,11214,0,0,11720.1470544077,819247,0,0
"941",2022-01-26,1156554.68174539,4,65.3802379135881,11481.4080779047,11025796,22980.7268652988,9993180,22393.7344634499,9727,0,0,11726.3782562962,1020202,0,0
"942",2022-01-27,1184765.66059967,4,73.2271247890329,11193.9627165029,10221846,23001.6252516099,11945899,25399.2698369551,10929,0,0,11795.9588091381,1178710,0,0
"943",2022-01-28,1149796.26397108,4,50.8409295631844,10981.9604513849,9844805,23892.8761890814,11692667,25000.9877795643,11360,0,0,11613.2307973947,1076403,0,0
"944",2022-01-29,1145607.59187198,4,54.5289762050128,11209.2040472103,11241408,21702.907612976,9952121,24259.9691130689,11222,0,0,12461.6439285617,941171,0,0
"945",2022-01-30,1156049.36555704,4,46.7433462855961,11430.7682135676,9348597,23596.0911770156,11574273,24631.4428980803,11161,0,0,12023.9102467314,1180274,0,0
"946",2022-01-31,1156858.49578376,4,64.7259159075627,10951.6513631118,10337803,26644.225454227,12190459,20994.8047078388,9673,0,0,12403.818713774,1069319,0,0
"947",2022-02-01,1170900.28601551,3.8,44.2818513322124,11053.3483381453,8689775,25451.7226816192,11740587,24702.4145976384,11752,0,0,11947.3606962231,977705,0,0
"948",2022-02-02,1146170.93914932,3.8,64.1053042187842,11920.5598486771,10094248,25650.3824862408,12967841,19448.8029385011,8452,0,0,11743.2484172961,890343,0,0
"949",2022-02-03,1155343.25607142,3.8,45.4847537412273,11686.365666687,10458962,25494.7553718605,12306766,22836.0518279725,9813,0,0,12156.3850095251,787959,0,0
"950",2022-02-04,1206751.62545601,3.8,63.7851776191609,10896.3829688511,12472835,29196.1284282437,16714847,23581.1902523971,10856,0,0,12246.4308505165,1080408,0,0
"951",2022-02-05,1193159.42838749,3.8,52.2854930165654,11426.6351874145,10831427,23179.4296961519,11463274,20311.1415648611,8770,0,0,11936.9953460564,1181436,0,0
"952",2022-02-06,1192223.7022952,3.8,59.7050991090114,10630.0702863194,10428616,23562.4442862131,11654463,22861.7805337819,10351,0,0,11984.725724221,807705,0,0
"953",2022-02-07,1188906.67559742,3.8,68.5665826021698,11078.4574056551,11663241,24593.2723102532,10874040,21370.319806127,9714,27440.0968362631,6814449,0,0,0,0
"954",2022-02-08,1159432.72636795,3.8,46.3985951200236,11136.4851103046,8360338,25402.2500527906,11516931,22620.1608465545,10239,26229.6129780423,6372996,0,0,0,0
"955",2022-02-09,1173425.39511523,3.8,64.1752772853189,11456.9350194395,10191242,24654.0484202398,12793000,24551.1918517069,10573,27892.6311138808,6880731,0,0,0,0
"956",2022-02-10,1172014.3223096,3.8,49.320321868574,11561.0376126529,10407520,25115.2323530305,11532975,24238.2184418351,10833,27938.3811862661,6855410,0,0,0,0
"957",2022-02-11,1171820.09375292,3.8,53.1710582535595,11149.9834123602,9905860,23190.3215345419,10670501,23939.7128241352,10934,29281.2920481274,7162453,0,0,0,0
"958",2022-02-12,1194234.25954352,3.8,68.5076107572154,11724.1243067232,12112661,28619.7991841256,12915196,21999.8875206586,9828,20802.3231373061,5033504,0,0,0,0
"959",2022-02-13,1198276.17146415,3.8,64.5643679225132,11143.8777767634,10101740,26340.577267488,13286079,23816.6244241986,10901,24398.2712022625,5813651,0,0,0,0
"960",2022-02-14,1179416.87472304,3.8,51.7108882988812,11321.1231418202,10459903,25938.7218074485,12129791,23521.9521086454,11349,28173.1895336231,6803359,0,0,0,0
"961",2022-02-15,1157188.87611203,3.8,54.6497834704646,11156.2042090775,9455554,23860.7412277269,10322044,23795.1493598062,10522,24721.4916482613,6125879,0,0,18216.542438864,1180690
"962",2022-02-16,1174076.1384676,3.8,71.041599179481,11479.2861217986,10524360,26013.4782508814,13300536,24097.6582436099,10633,30846.1857915761,7387769,0,0,17696.5027943271,942445
"963",2022-02-17,1179542.84533353,3.8,60.1551327244371,12113.1445122747,10411440,28726.9383827464,13345980,26042.8548673712,12374,31445.487684419,7642320,0,0,19144.3744628189,1565702
"964",2022-02-18,1216426.27907969,3.8,62.1272124516736,11393.7075984751,12197107,21617.5724197321,10219626,23434.6898908071,10032,31492.511352733,7646025,0,0,19128.1819074155,1230016
"965",2022-02-19,1186728.32603556,3.8,70.7420990008856,10742.9371155631,10972702,24494.3851029584,11434702,26052.8503373257,11817,22953.356116602,5520999,0,0,22677.7182941342,1300688
"966",2022-02-20,1202071.9347292,3.8,65.7803933649583,10588.9448267956,10515688,24087.7721216927,12891678,25445.9649416701,10721,24570.3673296217,5968437,0,0,17694.6104757612,1008773
"967",2022-02-21,1208459.72702418,3.8,85.0816521390143,11181.6697597681,9022575,22334.5893428929,13979369,23082.1535969923,10571,0,0,11763.319630192,811058,23216.5629728462,1446297
"968",2022-02-22,1165245.85184462,3.8,64.1929071632899,10847.6156557026,10355104,24560.6467906401,10995643,25549.96664446,12378,0,0,12145.7576349183,1093970,18487.6988073546,781577
"969",2022-02-23,1198403.81558011,3.8,75.6194684774138,10392.9736002577,10334041,24314.7122823882,11601450,21712.8998912833,9851,0,0,11983.0476801762,1613397,19890.3102376988,1136299
"970",2022-02-24,1189540.24736432,3.8,71.3297289891451,10853.9583012564,8611593,23621.6432617684,12007793,23005.7864751496,10907,0,0,11711.861203881,892955,19322.2467714131,1243384
"971",2022-02-25,1203004.7980957,3.8,75.6806599735953,11301.0264785723,10625526,24314.4677992716,11151484,23331.4417476322,10308,0,0,12281.7618637519,1312532,19306.8219518277,1108543
"972",2022-02-26,1172231.86435152,3.8,83.7971766088813,11036.8185418488,8814605,20442.7666868479,10025555,26204.8625020803,11613,0,0,12021.6680936911,1213561,18592.8299562388,1382827
"973",2022-02-27,1202569.3944572,3.8,61.8479129499356,11339.003986726,10120988,27248.1797305462,13640693,20145.6529428755,9032,0,0,11777.0115914493,1251998,20459.7021460826,1492143
"974",2022-02-28,1190198.51502323,3.8,80.7372593608705,11054.7879488258,8952962,23922.8437420236,9648337,23631.9696934536,10320,0,0,11758.5371048254,1042089,18884.5196161751,1063019
"975",2022-03-01,1231651.63203336,3.6,86.6272537278086,10793.2814037878,10655673,25841.6751721093,13783634,20176.3998224562,8945,0,0,12179.8760178203,1387181,21143.5347399241,1155093
"976",2022-03-02,1211121.75327074,3.6,73.4078589379723,11453.9219457396,10390041,25308.0710425956,12961951,22132.1999160063,9320,0,0,11544.7488849124,945514,21114.0212495176,1153227
"977",2022-03-03,1226896.53154262,3.6,86.8686330016079,10250.7731195565,10750903,25104.9308189774,11508603,21905.2492841406,9871,0,0,12162.7820153965,882028,18565.7420116047,1321356
"978",2022-03-04,1225563.49046568,3.6,84.1655359866282,11842.4922746897,10149291,27891.7334071539,13778019,24316.3325370777,10937,0,0,12113.6680323417,1075316,18009.01617983,1347391
"979",2022-03-05,1205783.91308119,3.6,62.5806841377937,10720.0641349021,11376316,23566.021146503,10063876,28532.1333645339,13674,0,0,12114.065668235,1146008,17512.7815907366,1149570
"980",2022-03-06,1214569.51008916,3.6,87.1877283068941,10879.2946689881,10196910,24132.6601058484,10012237,23977.2821287671,9839,0,0,11968.5361858954,884084,20136.4699851915,1270583
"981",2022-03-07,1219239.06328115,3.6,73.8401710164744,11236.6660088838,9786806,28105.8926147527,14507059,24600.7408270358,10396,29942.9058070627,7091314,12206.7837002918,887022,20127.4394665098,1458942
"982",2022-03-08,1234823.11042686,3.6,72.9980725000767,9753.84364618178,9641498,26083.8100840472,11717251,23892.1576829422,12200,29977.1340028727,7328165,11818.882049272,980643,22425.0197943735,1473258
"983",2022-03-09,1210326.94762526,3.6,63.7998251232524,10733.2213269918,9447433,24512.723855717,12961234,19782.3493126734,8854,27738.6723643808,6659354,12126.5176237184,1273000,22403.7434301555,1312670
