X,date,unemployment,temperature,facebook_newsfeed_spend,facebook_newsfeed_impressions,youtube_brand_spend,youtube_brand_impressions,search_spend,search_clicks,youtube_performance_spend,youtube_performance_impressions,newspaper_spend,newspaper_readership,tv_spend,tv_gross_rating_points,data_week,inflation_rate,retail_trade,gdp,income,month,quarter,week,sales
811,9/18/21,4.7,81.63766644,10926.08415,10931815,26259.0364,11744382,23196.71225,10162,0,0,11821.20283,1013839,0,0,2021_38,2.33,553696,23550.42,15580.2,2021.666667,2021.5,38,1147098.69
812,9/19/21,4.7,70.75353072,11190.11841,11801283,24392.90062,11546189,23489.04565,9793,0,0,11988.23794,825294,0,0,2021_38,2.33,553696,23550.42,15580.2,2021.666667,2021.5,38,1129130.143
813,9/20/21,4.7,68.59216686,10773.16879,8560465,25400.47888,12578546,24316.91276,11075,30255.89011,7196620,11535.05232,936595,0,0,2021_38,2.29,553696,23550.42,15580.2,2021.666667,2021.5,38,1149282.894
814,9/21/21,4.7,75.80991826,10778.80143,8659512,22906.94748,11864469,23567.38362,9796,32915.87172,7695812,12639.35074,975528,0,0,2021_38,2.29,553696,23550.42,15580.2,2021.666667,2021.5,38,1139668.134
815,9/22/21,4.7,72.25303764,10528.1591,8244423,24179.82205,11514115,23849.06859,10777,29979.52536,7084233,11886.68574,875322,0,0,2021_38,2.28,553696,23550.42,15580.2,2021.666667,2021.5,38,1136667.629
816,9/23/21,4.7,84.47580805,10735.19475,10867175,22521.04721,11082147,20144.35265,10078,23547.22987,5594577,11950.91333,1194861,0,0,2021_39,2.31,553696,23550.42,15580.2,2021.666667,2021.5,39,1169827.23
817,9/24/21,4.7,65.88135592,11334.73157,11314806,23156.07248,11034009,23727.12042,10860,39075.25746,9236644,12113.08981,944732,0,0,2021_39,2.34,553696,23550.42,15580.2,2021.666667,2021.5,39,1139931.78
818,9/25/21,4.7,80.29642992,10376.81102,9729887,25014.95596,12517651,20670.62102,8813,30915.4517,7580846,11749.44437,945359,0,0,2021_39,2.34,553696,23550.42,15580.2,2021.666667,2021.5,39,1153888.917
819,9/26/21,4.7,62.01616913,11177.33756,13135373,28086.06436,13246483,22247.64696,9737,28506.38129,6968250,11992.48599,1442233,0,0,2021_39,2.34,553696,23550.42,15580.2,2021.666667,2021.5,39,1161223.851
820,9/27/21,4.7,70.9477141,10735.57059,10234429,25346.75618,12584020,21616.25413,9776,32863.75707,8002037,11729.82219,910083,0,0,2021_39,2.35,553696,23550.42,15580.2,2021.666667,2021.5,39,1160564.636
821,9/28/21,4.7,88.42116667,11434.19322,12341249,25444.54905,11515194,21586.12228,9354,35577.03328,8765665,12054.41238,925152,0,0,2021_39,2.38,553696,23550.42,15580.2,2021.666667,2021.5,39,1153739.123
822,9/29/21,4.7,61.86825866,11095.26968,11644450,24932.73172,11071144,21828.1091,9461,24503.23789,6141272,12320.01358,1261698,0,0,2021_39,2.37,553696,23550.42,15580.2,2021.666667,2021.5,39,1129357.312
823,9/30/21,4.7,63.2920365,11089.04636,10186154,21842.68346,11165054,25723.71307,11186,28199.24677,6823291,12168.53359,1175292,0,0,2021_40,2.37,553696,23550.42,15580.2,2021.666667,2021.5,40,1131379.713
824,10/1/21,4.6,66.47803982,11141.40024,9204615,24909.04566,10796595,22266.05265,9744,27176.11756,6540649,11865.34748,873513,0,0,2021_40,2.38,562296,24349.121,15584.9,2021.75,2021.75,40,1154674.498
825,10/2/21,4.6,87.66613652,10570.57195,9953983,23826.53328,10833331,22202.68085,9593,20094.09179,4694513,12183.77863,1006718,0,0,2021_40,2.38,562296,24349.121,15584.9,2021.75,2021.75,40,1179133.536
826,10/3/21,4.6,72.77841381,11293.47035,11848699,27707.53188,12711100,24892.95668,12281,27710.04189,6694514,12225.80596,780787,0,0,2021_40,2.38,562296,24349.121,15584.9,2021.75,2021.75,40,1168812.562
827,10/4/21,4.6,75.66384932,11275.32713,10767631,20789.61929,11378755,21906.31438,9971,0,0,0,0,0,0,2021_40,2.38,562296,24349.121,15584.9,2021.75,2021.75,40,1162919.038
828,10/5/21,4.6,57.25708267,9965.182804,8478113,21700.15671,10341289,21802.70519,9882,0,0,0,0,0,0,2021_40,2.45,562296,24349.121,15584.9,2021.75,2021.75,40,1132177.654
829,10/6/21,4.6,64.01999761,11704.30795,10357812,29161.28021,13834699,20872.00843,9069,0,0,0,0,0,0,2021_40,2.43,562296,24349.121,15584.9,2021.75,2021.75,40,1168032.154
830,10/7/21,4.6,82.5049534,11434.42588,10005204,26210.30444,11690718,23774.47166,10711,0,0,0,0,0,0,2021_41,2.46,562296,24349.121,15584.9,2021.75,2021.75,41,1120649.185
831,10/8/21,4.6,74.92429751,11369.42524,9326266,24054.73564,12647959,23517.78504,10114,0,0,0,0,0,0,2021_41,2.5,562296,24349.121,15584.9,2021.75,2021.75,41,1160884.034
832,10/9/21,4.6,54.42112829,11206.26467,8197587,27114.87464,14063257,22626.27274,9289,0,0,0,0,0,0,2021_41,2.5,562296,24349.121,15584.9,2021.75,2021.75,41,1137893.174
833,10/10/21,4.6,74.00391499,10500.4389,9436367,23807.06882,10741698,23047.3274,10499,0,0,0,0,0,0,2021_41,2.5,562296,24349.121,15584.9,2021.75,2021.75,41,1166286.744
834,10/11/21,4.6,53.54617851,11170.72688,9305753,22784.87278,10235364,20509.65726,9420,0,0,0,0,0,0,2021_41,2.5,562296,24349.121,15584.9,2021.75,2021.75,41,1147812.121
835,10/12/21,4.6,60.41434277,10876.82015,9784380,25728.70311,12171219,25212.74274,11518,0,0,0,0,0,0,2021_41,2.49,562296,24349.121,15584.9,2021.75,2021.75,41,1138317.897
836,10/13/21,4.6,73.78332592,10473.84681,10477147,23028.32818,9518291,20364.55129,9170,0,0,0,0,0,0,2021_41,2.52,562296,24349.121,15584.9,2021.75,2021.75,41,1162359.668
837,10/14/21,4.6,62.26641687,10556.42847,9703071,26428.2835,11470073,25698.47345,11801,0,0,0,0,0,0,2021_42,2.52,562296,24349.121,15584.9,2021.75,2021.75,42,1154830.952
838,10/15/21,4.6,46.1610336,10548.63535,9013308,23435.98397,11829806,22169.5346,9458,0,0,0,0,0,0,2021_42,2.56,562296,24349.121,15584.9,2021.75,2021.75,42,1152938.107
839,10/16/21,4.6,71.95165677,10345.59724,7961095,23911.20279,10499567,22601.98602,9850,0,0,0,0,0,0,2021_42,2.56,562296,24349.121,15584.9,2021.75,2021.75,42,1142848.421
840,10/17/21,4.6,65.6350571,11798.01994,9616512,27599.58677,12716045,27733.92664,12292,0,0,0,0,0,0,2021_42,2.56,562296,24349.121,15584.9,2021.75,2021.75,42,1169416.22
841,10/18/21,4.6,45.63515629,11271.81383,9736710,24763.82589,10638543,23073.73717,10357,31341.32833,7562378,12054.10506,949682,17277.31845,1098726,2021_42,2.54,562296,24349.121,15584.9,2021.75,2021.75,42,1166995.621
842,10/19/21,4.6,53.07684255,10422.81345,8035623,24487.06913,11953157,21473.29104,9450,24993.23695,6103980,11784.92099,947358,21435.15135,1517172,2021_42,2.54,562296,24349.121,15584.9,2021.75,2021.75,42,1155812.897
843,10/20/21,4.6,55.87899224,11398.99,11840456,23380.30552,11178840,22342.53793,9471,27359.3211,6591291,11903.58005,1073437,19535.06902,1334578,2021_42,2.57,562296,24349.121,15584.9,2021.75,2021.75,42,1168147.007
844,10/21/21,4.6,61.06976437,11276.28981,11397525,24213.89085,12592725,25277.76677,11428,29900.50543,7401554,11675.57635,1089063,16979.52972,1081598,2021_43,2.64,562296,24349.121,15584.9,2021.75,2021.75,43,1175915.647
845,10/22/21,4.6,64.03391616,10649.83125,10729466,24760.81714,13943550,18617.6789,8658,34747.67963,8502344,12012.88,764975,21340.96276,1276445,2021_43,2.64,562296,24349.121,15584.9,2021.75,2021.75,43,1188721.274
846,10/23/21,4.6,64.70542667,10750.3981,9528140,27519.42984,12164695,19925.10374,9365,26754.61767,6509013,12004.88455,882518,19133.61504,1372593,2021_43,2.64,562296,24349.121,15584.9,2021.75,2021.75,43,1175528.589
847,10/24/21,4.6,44.38250725,10816.28867,9167159,26113.58193,11453209,21139.29035,9233,33080.52903,8101687,12099.33641,1172430,19139.81988,1188466,2021_43,2.64,562296,24349.121,15584.9,2021.75,2021.75,43,1159448.608
848,10/25/21,4.6,47.20793707,11598.80714,9079010,27525.04176,13033926,23242.06313,10560,30714.06929,7568124,12068.40554,1064613,17850.68877,923304,2021_43,2.66,562296,24349.121,15584.9,2021.75,2021.75,43,1180164.589
849,10/26/21,4.6,43.94435329,11102.34151,10172521,24839.99116,11189342,24875.33294,11519,19723.10689,4691620,11804.75102,1120013,22693.16274,1428818,2021_43,2.69,562296,24349.121,15584.9,2021.75,2021.75,43,1164496.712
850,10/27/21,4.6,50.20965552,10735.00853,9674837,24183.06834,11735675,25929.02258,11322,22175.02191,5454830,11901.85389,1025125,19118.79532,1119307,2021_43,2.65,562296,24349.121,15584.9,2021.75,2021.75,43,1157803.147
851,10/28/21,4.6,69.72100416,11616.25694,9890005,23718.13702,12383082,25350.77511,11696,25776.42262,6275624,12047.79645,838345,19344.52802,869411,2021_44,2.57,562296,24349.121,15584.9,2021.75,2021.75,44,1174269.452
852,10/29/21,4.6,45.02550918,11700.70674,9516935,24689.85254,11441454,24131.20882,10618,22719.05101,5530374,12475.34086,1038718,17682.67843,1137865,2021_44,2.51,562296,24349.121,15584.9,2021.75,2021.75,44,1149055.446
853,10/30/21,4.6,52.26169393,10775.41045,10124401,25940.27874,12027685,24760.38808,10891,28287.18725,6937493,11678.54426,1250722,19064.60777,1141391,2021_44,2.51,562296,24349.121,15584.9,2021.75,2021.75,44,1160966.955
854,10/31/21,4.6,51.60749439,10747.63035,9398024,26418.18697,13110797,22047.00645,9186,26535.20806,6423806,12045.0966,1208659,19958.49736,1139743,2021_44,2.51,562296,24349.121,15584.9,2021.75,2021.75,44,1162816.858
855,11/1/21,4.2,52.16268417,10480.52031,10286746,23680.37301,12147391,22813.06011,10649,0,0,11662.59284,878220,18785.24312,1081651,2021_44,2.5,565690,24349.121,15543.5,2021.833333,2021.75,44,1184348.04
856,11/2/21,4.2,67.2479724,10987.36487,9559683,26577.89474,12919504,23957.36716,10238,0,0,12159.46248,927780,17207.77841,1440009,2021_44,2.51,565690,24349.121,15543.5,2021.833333,2021.75,44,1154063.846
857,11/3/21,4.2,63.87142889,10774.45592,8221894,29517.06421,16238543,22854.57707,10081,0,0,11769.23119,810837,24426.61619,1565042,2021_44,2.53,565690,24349.121,15543.5,2021.833333,2021.75,44,1161817.363
858,11/4/21,4.2,70.88550719,10892.18515,9667927,27406.5258,13392127,23948.21006,10674,0,0,12213.73823,980904,21833.50286,1604119,2021_45,2.56,565690,24349.121,15543.5,2021.833333,2021.75,45,1165142.789
859,11/5/21,4.2,60.79233257,10806.63011,10619859,27808.7348,13781567,21842.88166,9867,0,0,11633.29265,1155024,17353.26183,1168953,2021_45,2.54,565690,24349.121,15543.5,2021.833333,2021.75,45,1185787.132
860,11/6/21,4.2,81.28138677,11416.35301,9003058,23689.98449,10413551,23656.32652,11035,0,0,11739.39521,1040553,19389.73928,1188709,2021_45,2.54,565690,24349.121,15543.5,2021.833333,2021.75,45,1163135.609
861,11/7/21,4.2,63.11574384,11764.82332,10919802,23033.87799,11032517,21531.05886,9564,0,0,11891.18086,850821,20455.58954,1249054,2021_45,2.54,565690,24349.121,15543.5,2021.833333,2021.75,45,1155766.041
862,11/8/21,4.2,70.89483481,11770.13966,12017415,29121.68738,14109203,24120.5695,11220,0,0,12224.89165,888809,23889.05581,1323557,2021_45,2.62,565690,24349.121,15543.5,2021.833333,2021.75,45,1191036.601
863,11/9/21,4.2,59.416877,11304.9862,10363733,25523.31893,13317535,24642.01624,11402,0,0,12274.41076,1487340,15917.01754,1435818,2021_45,2.63,565690,24349.121,15543.5,2021.833333,2021.75,45,1202500.458
864,11/10/21,4.2,77.22548371,10650.71042,8967228,21557.05246,10249048,23025.59176,11083,0,0,11671.09338,1052329,20349.54836,1335777,2021_45,2.7,565690,24349.121,15543.5,2021.833333,2021.75,45,1153965.168
865,11/11/21,4.2,64.21799441,10988.37089,11256291,26455.99499,12193054,21712.07906,9162,0,0,11521.50498,939168,20298.02504,1092576,2021_46,2.7,565690,24349.121,15543.5,2021.833333,2021.75,46,1172811.916
866,11/12/21,4.2,74.75158304,10781.24787,9070682,27535.94352,12050764,19261.65584,7867,0,0,12151.09538,748673,23145.10334,1437173,2021_46,2.73,565690,24349.121,15543.5,2021.833333,2021.75,46,1158711.01
867,11/13/21,4.2,83.0423898,10729.22881,10948868,26459.12071,12263916,21325.1573,9758,0,0,11794.79028,1003372,19137.21887,1178651,2021_46,2.73,565690,24349.121,15543.5,2021.833333,2021.75,46,1187326.39
868,11/14/21,4.2,69.91773523,10849.9455,8656354,26446.19347,12760235,23630.61694,9692,0,0,11953.69002,844275,17983.84261,1064055,2021_46,2.73,565690,24349.121,15543.5,2021.833333,2021.75,46,1173422.493
869,11/15/21,4.2,80.92398986,11703.10815,10909914,27855.78224,13159389,20955.42858,9162,28059.20471,6789243,0,0,19896.52494,1032298,2021_46,2.76,565690,24349.121,15543.5,2021.833333,2021.75,46,1179761.464
870,11/16/21,4.2,83.49403495,11080.85265,9394912,28502.56999,14508240,22773.85291,9795,24958.88748,5859858,0,0,18519.79378,1209868,2021_46,2.73,565690,24349.121,15543.5,2021.833333,2021.75,46,1175568.538
871,11/17/21,4.2,69.3159919,11752.55076,12743587,23728.20625,10409693,19683.09914,7958,18504.74534,4523310,0,0,18210.42666,1024733,2021_46,2.7,565690,24349.121,15543.5,2021.833333,2021.75,46,1181475.005
872,11/18/21,4.2,80.98256875,11040.01031,9590352,27593.51669,14796516,23491.8145,10319,22098.30886,5184063,0,0,21098.7901,1407890,2021_47,2.73,565690,24349.121,15543.5,2021.833333,2021.75,47,1199579.756
873,11/19/21,4.2,89.60346706,10958.51818,9682482,23417.02032,10774974,23840.90931,10629,29381.99747,6915444,0,0,19667.94846,1153580,2021_47,2.65,565690,24349.121,15543.5,2021.833333,2021.75,47,1156682.169
874,11/20/21,4.2,76.96817258,10241.63477,8866985,28046.37832,13272492,24563.20253,10798,30153.2323,7374313,0,0,21359.25887,1177881,2021_47,2.65,565690,24349.121,15543.5,2021.833333,2021.75,47,1158326.154
875,11/21/21,4.2,87.14997702,11060.9967,9945372,25573.9212,12056257,23791.159,10238,32069.06251,7910095,0,0,20186.05662,1514341,2021_47,2.65,565690,24349.121,15543.5,2021.833333,2021.75,47,1167027.573
876,11/22/21,4.2,66.32999287,10939.25458,8992064,23772.67474,12278000,24136.58832,10628,31809.48656,7430169,0,0,24042.25042,1584809,2021_47,2.61,565690,24349.121,15543.5,2021.833333,2021.75,47,1173288.429
877,11/23/21,4.2,66.26922986,10569.87744,10570928,27776.33677,13725888,25214.46077,11420,31005.20769,7610778,0,0,20716.74795,1310757,2021_47,2.62,565690,24349.121,15543.5,2021.833333,2021.75,47,1188914.92
878,11/24/21,4.2,72.57563787,11208.28471,11463931,25627.40347,12323383,24596.87733,11207,22048.14422,5331662,0,0,19680.39341,1155340,2021_47,2.61,565690,24349.121,15543.5,2021.833333,2021.75,47,1163699.937
879,11/25/21,4.2,71.02499078,12025.5016,11882662,30465.75861,13684131,22303.27281,10208,30904.59787,7596876,0,0,20219.57967,1038465,2021_48,2.61,565690,24349.121,15543.5,2021.833333,2021.75,48,1201364.042
880,11/26/21,4.2,79.03375516,10459.3285,8508976,25796.9449,12498884,24189.70692,10943,21949.78863,5236088,0,0,21631.52506,1490828,2021_48,2.55,565690,24349.121,15543.5,2021.833333,2021.75,48,1191186.296
881,11/27/21,4.2,56.06218408,10835.29076,10290975,26834.92612,12243339,23081.83074,9980,19117.20726,4663277,0,0,19933.23256,1166737,2021_48,2.55,565690,24349.121,15543.5,2021.833333,2021.75,48,1172886.581
882,11/28/21,4.2,75.93144179,10725.15924,10768415,22222.30166,10125267,25947.86901,11530,24246.40466,5701461,0,0,19552.57506,1412047,2021_48,2.55,565690,24349.121,15543.5,2021.833333,2021.75,48,1183610.044
883,11/29/21,4.2,77.00079645,10854.77896,10461286,24580.94179,12150463,25105.03662,11316,0,0,12321.78413,915696,20270.7204,1407919,2021_48,2.54,565690,24349.121,15543.5,2021.833333,2021.75,48,1166959.146
884,11/30/21,4.2,61.35203224,10774.67304,10784606,22485.55257,12570105,21390.30186,9447,0,0,11981.25515,1183059,17646.58656,1445883,2021_48,2.5,565690,24349.121,15543.5,2021.833333,2021.75,48,1181169.785
885,12/1/21,3.9,71.27123105,10561.49092,8451547,25476.02849,11340102,21185.96143,9352,0,0,11677.97069,769881,20603.49788,1161699,2021_48,2.44,556810,24349.121,15483.6,2021.916667,2021.75,48,1161025.487
886,12/2/21,3.9,57.18498844,11263.461,13022612,21680.95748,9652002,24349.27598,9769,0,0,11972.64164,1037358,19985.35468,989998,2021_49,2.47,556810,24349.121,15483.6,2021.916667,2021.75,49,1161057.689
887,12/3/21,3.9,57.62869578,10785.97745,9402204,26279.61501,12385819,22772.94606,10205,0,0,12208.13189,901720,22755.21033,1468559,2021_49,2.43,556810,24349.121,15483.6,2021.916667,2021.75,49,1166295.863
888,12/4/21,3.9,67.32778602,11223.00428,10157090,24318.26422,11441405,19170.0036,8440,0,0,12025.51944,1052517,18282.84555,1494439,2021_49,2.43,556810,24349.121,15483.6,2021.916667,2021.75,49,1174066.447
889,12/5/21,3.9,58.62239832,10975.94466,10320103,23934.58229,11970311,20959.34848,9004,0,0,11897.28558,1157075,18264.87532,1050396,2021_49,2.43,556810,24349.121,15483.6,2021.916667,2021.75,49,1175383.578
890,12/6/21,3.9,69.66742072,10729.3105,8791603,22577.69792,11147221,19613.08446,8790,0,0,11645.76312,1234339,18395.92454,862906,2021_49,2.44,556810,24349.121,15483.6,2021.916667,2021.75,49,1170752.887
891,12/7/21,3.9,59.85098214,11036.99189,9527448,20233.74718,8704156,24177.21982,10618,0,0,11903.5859,894474,19699.64494,1309965,2021_49,2.47,556810,24349.121,15483.6,2021.916667,2021.75,49,1164852.796
892,12/8/21,3.9,59.44165176,11417.60516,9605372,26734.9616,13212397,20995.02854,9579,0,0,11891.33022,1024792,18117.21436,1125174,2021_49,2.52,556810,24349.121,15483.6,2021.916667,2021.75,49,1179041.137
893,12/9/21,3.9,67.0879993,10341.60253,9562125,24891.78187,11397193,25183.97416,11975,0,0,11709.94846,928707,20457.38982,1564031,2021_50,2.47,556810,24349.121,15483.6,2021.916667,2021.75,50,1165863.735
894,12/10/21,3.9,53.41476315,11813.69314,11521837,25219.28105,11561587,20237.30902,8520,0,0,12110.11812,1132291,21397.11209,1402771,2021_50,2.44,556810,24349.121,15483.6,2021.916667,2021.75,50,1180509.34
895,12/11/21,3.9,47.08552964,10309.00328,10843680,23122.23314,10292444,21225.581,9487,0,0,11934.75965,1039937,20867.61436,1325615,2021_50,2.44,556810,24349.121,15483.6,2021.916667,2021.75,50,1150507.796
896,12/12/21,3.9,47.45292817,10833.18719,9642029,25097.73229,11230233,20543.02089,9376,0,0,12166.31093,903520,23402.46467,1542383,2021_50,2.44,556810,24349.121,15483.6,2021.916667,2021.75,50,1173274.02
897,12/13/21,3.9,66.00739067,11051.21574,9057195,26722.7509,12563048,25480.17519,11639,22709.69606,5617278,12128.67207,1122402,17466.13468,1233313,2021_50,2.4,556810,24349.121,15483.6,2021.916667,2021.75,50,1176368.39
898,12/14/21,3.9,51.47174588,11007.92558,10871244,23866.00198,11408196,22814.9277,12018,22392.804,5470744,12331.86154,1118153,22255.44855,1237741,2021_50,2.37,556810,24349.121,15483.6,2021.916667,2021.75,50,1172953.816
899,12/15/21,3.9,63.8743688,10310.50173,8997240,26648.9243,12330466,23395.91219,9647,21581.752,5159564,12041.15257,1130309,20492.75786,965309,2021_50,2.39,556810,24349.121,15483.6,2021.916667,2021.75,50,1172694.742
900,12/16/21,3.9,44.40261307,10493.5205,9089196,25133.71742,11839306,21688.20355,9947,26925.39789,6455962,11910.6865,982014,17255.99101,1165510,2021_51,2.42,556810,24349.121,15483.6,2021.916667,2021.75,51,1155755.847
901,12/17/21,3.9,49.64914391,10890.49141,9919266,26684.07428,12760504,21080.30208,9265,23035.27862,5413372,12092.06879,1138394,18653.85991,1269010,2021_51,2.38,556810,24349.121,15483.6,2021.916667,2021.75,51,1192203.426
902,12/18/21,3.9,50.26745978,11155.38994,10659515,30239.02686,12468216,21586.44898,9339,22282.59919,5338374,11833.0803,812805,22040.64231,1975849,2021_51,2.38,556810,24349.121,15483.6,2021.916667,2021.75,51,1185949.723
903,12/19/21,3.9,54.99889098,10816.16201,8530145,27348.88047,11746567,23862.21414,10449,27732.29342,6557406,12145.84177,799386,18279.8638,1253019,2021_51,2.38,556810,24349.121,15483.6,2021.916667,2021.75,51,1167059.209
904,12/20/21,3.9,69.37519993,11446.79457,12507898,22377.62948,11679184,22163.85611,9808,38219.44436,9016892,12245.50712,979636,22104.42995,1264199,2021_51,2.39,556810,24349.121,15483.6,2021.916667,2021.75,51,1199739.097
905,12/21/21,3.9,72.95359599,11288.55234,10624348,20304.19355,9478194,24032.04722,10342,28918.19569,6997924,12118.83239,946476,23517.45773,1948685,2021_51,2.44,556810,24349.121,15483.6,2021.916667,2021.75,51,1171943.825
906,12/22/21,3.9,71.14242194,10347.84422,8414992,21567.11192,9928875,18404.98557,8636,23237.52343,5508000,11908.37304,1298508,19298.87486,1007007,2021_51,2.47,556810,24349.121,15483.6,2021.916667,2021.75,51,1165695.583
907,12/23/21,3.9,60.1962317,10646.68271,8904859,22341.21349,10168101,24719.48817,10204,31834.53813,7721058,11805.22801,882109,18590.98081,1261716,2021_52,2.47,556810,24349.121,15483.6,2021.916667,2021.75,52,1180252.144
908,12/24/21,3.9,54.44503938,11221.75488,9018925,20996.95392,10190705,21731.2174,9409,24353.6752,5822593,11894.28358,1051476,21037.7575,1220399,2021_52,2.47,556810,24349.121,15483.6,2021.916667,2021.75,52,1140931.46
909,12/25/21,3.9,52.54827383,11073.54157,8937859,28273.16683,14685505,22166.98682,10367,23588.05441,5873530,12579.26728,1156293,19412.26918,1873735,2021_52,2.47,556810,24349.121,15483.6,2021.916667,2021.75,52,1166432.397
910,12/26/21,3.9,67.77950573,11073.8432,11534558,25646.61746,11467079,20795.23544,9741,29444.25233,7278564,12121.91664,798268,20216.96294,1107729,2021_52,2.47,556810,24349.121,15483.6,2021.916667,2021.75,52,1160329.41
911,12/27/21,3.9,54.61992726,10959.19824,9255762,25505.51985,10956204,23901.86017,10892,0,0,0,0,15332.29033,933380,2021_52,2.5,556810,24349.121,15483.6,2021.916667,2021.75,52,1149322.954
912,12/28/21,3.9,68.62183922,11583.51252,10086511,30048.75027,12981809,24564.91007,10409,0,0,0,0,20641.14485,1419402,2021_52,2.5,556810,24349.121,15483.6,2021.916667,2021.75,52,1180976.483
913,12/29/21,3.9,68.24192602,10811.83832,8753750,23876.64843,12510441,22834.80325,10229,0,0,0,0,19473.20668,1053584,2021_52,2.53,556810,24349.121,15483.6,2021.916667,2021.75,52,1174171.317
914,12/30/21,3.9,57.49381902,11728.38894,9725534,23289.77725,11499371,20713.71591,8695,0,0,0,0,20861.15525,1160258,2021_53,2.58,556810,24349.121,15483.6,2021.916667,2021.75,53,1155881.372
915,12/31/21,3.9,73.85783549,11178.54581,9291102,28398.13658,13015259,23679.06246,10241,0,0,0,0,17952.78174,952489,2021_53,2.56,556810,24349.121,15483.6,2021.916667,2021.75,53,1149959.453
916,1/1/22,4,80.35661243,11115.09544,11973958,23564.34117,12182996,21516.18018,9682,0,0,0,0,19125.46724,1307335,2022_1,2.56,576000,24740.48,15137.7,2022,2022,1,1174935.227
917,1/2/22,4,75.86933381,10549.37604,9294636,25392.44835,11004387,19252.35834,8816,0,0,0,0,21697.54355,1347075,2022_1,2.56,576000,24740.48,15137.7,2022,2022,1,1173728.018
918,1/3/22,4,60.67920506,10863.29845,11350973,23472.82281,10730348,23335.31077,10540,0,0,0,0,16105.38504,949933,2022_1,2.6,576000,24740.48,15137.7,2022,2022,1,1153915.933
919,1/4/22,4,71.65940551,11996.70306,10015219,24300.38356,12357876,23089.7792,9930,0,0,0,0,17648.5944,1091617,2022_1,2.57,576000,24740.48,15137.7,2022,2022,1,1191826.861
920,1/5/22,4,64.11041625,10808.19843,9943325,24069.98166,10836115,23494.73888,10204,0,0,0,0,20013.43447,1067671,2022_1,2.53,576000,24740.48,15137.7,2022,2022,1,1165048.629
921,1/6/22,4,62.23414699,10917.24073,9073600,23390.62064,10167834,23161.03775,10377,0,0,0,0,18778.0792,1059030,2022_1,2.46,576000,24740.48,15137.7,2022,2022,1,1155598.804
922,1/7/22,4,85.38835748,10424.48381,7787657,24510.50789,10272489,22968.03484,10706,0,0,0,0,20107.30605,1486588,2022_2,2.48,576000,24740.48,15137.7,2022,2022,2,1174125.527
923,1/8/22,4,71.12321877,10757.20944,9118152,24854.71626,11095770,21135.90809,9795,0,0,0,0,17837.24767,1033338,2022_2,2.48,576000,24740.48,15137.7,2022,2022,2,1156825.559
924,1/9/22,4,70.21971373,10459.54417,10355521,23139.32334,13016334,21199.60177,9582,0,0,0,0,20521.7894,1326260,2022_2,2.48,576000,24740.48,15137.7,2022,2022,2,1153170.436
925,1/10/22,4,84.8705073,11417.79712,9523102,24471.13047,12299308,25296.46187,10787,23185.77264,5581888,12087.11581,807059,20347.35047,1630033,2022_2,2.48,576000,24740.48,15137.7,2022,2022,2,1169511.09
926,1/11/22,4,73.13788688,11512.04376,9381962,27546.16803,12953651,24687.24487,11421,21551.08237,5307692,12217.01804,1223596,19424.95284,1534058,2022_2,2.54,576000,24740.48,15137.7,2022,2022,2,1187721.827
927,1/12/22,4,61.38883046,11109.189,9382007,20923.17593,10154938,23100.53701,10487,27217.74042,6716588,12162.97026,894123,18295.86264,929648,2022_2,2.48,576000,24740.48,15137.7,2022,2022,2,1191059.304
928,1/13/22,4,62.00672539,11015.8006,8539931,23673.81613,11492802,27976.81045,13745,22177.81537,5415529,12188.49837,1094758,20971.23702,1062413,2022_2,2.43,576000,24740.48,15137.7,2022,2022,2,1181240.4
929,1/14/22,4,80.30051946,10497.80912,11248370,22595.17222,10738936,24167.87087,10716,31277.76877,7735196,12075.08461,938826,19127.19949,974755,2022_3,2.44,576000,24740.48,15137.7,2022,2022,3,1170330.896
930,1/15/22,4,61.10170863,11726.13387,11044017,23320.31969,11402832,25589.44654,11238,32739.55359,7815667,11872.9403,808885,18964.22133,1588934,2022_3,2.44,576000,24740.48,15137.7,2022,2022,3,1170678.317
931,1/16/22,4,60.11048498,10931.17186,12278068,24448.67867,12028543,28351.1916,12366,26777.8601,6529926,11980.30438,1060559,0,0,2022_3,2.44,576000,24740.48,15137.7,2022,2022,3,1168817.379
932,1/17/22,4,74.9857122,10716.84176,10081771,19515.55746,9917726,22836.70698,10208,31667.84808,7529407,12176.22446,880036,0,0,2022_3,2.44,576000,24740.48,15137.7,2022,2022,3,1154637.019
933,1/18/22,4,67.64691095,11220.2406,10374613,25156.64419,12424337,22729.11351,10433,37404.90247,9264140,12004.44677,1355946,0,0,2022_3,2.46,576000,24740.48,15137.7,2022,2022,3,1181714.713
934,1/19/22,4,67.00454228,11732.81687,9890890,23708.42561,11318449,21089.76722,10029,28355.20902,6875117,11451.66115,726112,0,0,2022_3,2.4,576000,24740.48,15137.7,2022,2022,3,1162412.859
935,1/20/22,4,56.01854471,11099.00109,11364619,22241.25031,10447489,21930.53682,9216,29195.80181,7398633,12100.96243,1028936,0,0,2022_3,2.33,576000,24740.48,15137.7,2022,2022,3,1194038.644
936,1/21/22,4,60.33230821,10609.96156,8480272,22275.25282,9719843,25401.53529,10926,28918.13715,6983881,12228.07749,1261596,0,0,2022_4,2.34,576000,24740.48,15137.7,2022,2022,4,1163720.988
